"thumbnail_s3_url","desc_style"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nuti.lee/DDzKblASFDf.jpg,"[""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nuti.lee/DC6ewKfSSwc.jpg,"[""#fashion"", ""#패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nuti.lee/DBgc7UyM7pd.jpg,"[""#오오티디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/okhee0717/DEOV7d8TnzX.jpg,"[""#데일리셔링백"", ""#데일리셔링백헤이즈""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nuti.lee/DBlgcbAssvS.jpg,"[""#여행코디"", ""#오오티디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/173.01/DEeoSU_SwSR.jpg,"[""#3CE스타일난다""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/lovexmylife/C_c9kw6y5DF.jpg,"[""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/jeong.woo.joo2/DGQgsWXyTSA.jpg,"[""#instafashion"", ""#일상룩코디"", ""#데일리룩"", ""#여친룩"", ""#여자패션"", ""#커플룩"", ""#인스타코디"", ""#오늘의코디"", ""#데일리패션"", ""#dailylook"", ""#오오티디"", ""#남자패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/faveshion_/DAA2xE6vYC0.jpg,"[""#스타일가이더""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/faveshion_/DA24Vh4PZjU.jpg,"[""#애슬레저룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/pinachan._.0308/DEZXfIKPFmS.jpg,"[""#winterfashion"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/pinachan._.0308/DAQqW7kv8D6.jpg,"[""#fashionstyle"", ""#fashion"", ""#summerstyle"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/pinachan._.0308/DAGS7r9P41E.jpg,"[""#fashionstyle"", ""#fashion"", ""#summerstyle"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/pinachan._.0308/DEwgoPzPhH-.jpg,"[""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/405dawn/DCdBuz4TR5a.jpg,"[""#데일리룩"", ""#패션코디"", ""#베레모코디"", ""#키작녀데일리룩"", ""#키작녀코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/rimine__/C_4TVeIyfNs.jpg,"[""#니트코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/pinachan._.0308/DBEOCIyP16i.jpg,"[""#fashionstyle"", ""#autumnfashion"", ""#fashion"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minhyang_1123/DAdKjkZychr.jpg,"[""#간절기코디"", ""#패션스타그램"", ""#가디건코디"", ""#패션소통"", ""#패션기록"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minhyang_1123/DCtd-r0yt5R.jpg,"[""#가디건코디"", ""#패션소통"", ""#데님코디"", ""#패션기록"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minhyang_1123/DBdpcfgzBAz.jpg,"[""#가을코디"", ""#패션소통"", ""#패션기록"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minhyang_1123/DFxXP-chmow.jpg,"[""#데이트룩"", ""#가디건코디"", ""#롱스커트코디"", ""#패션소통"", ""#오늘패션아님"", ""#패션기록"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minhyang_1123/DBL4EjOyJtC.jpg,"[""#가을코디"", ""#가디건코디"", ""#패션소통"", ""#패션기록""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/shining722/DDWpFFGy96a.jpg,"[""#오오티디룩"", ""#일상룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minhyang_1123/DEURz0UB3Zk.jpg,"[""#블랙코디"", ""#롱스커트코디"", ""#패션소통"", ""#겨울코디"", ""#패션기록"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/oh_ez/DBtHvH9P5TQ.jpg,"[""#데일리룩"", ""#데님셔츠코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aramlog/DBEMuyhzfTg.jpg,"[""#생일코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DCnjCeLz-rh.jpg,"[""#모자코디"", ""#데일리모자"", ""#스타일난다""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DGktUr_P5in.jpg,"[""#오오티디이"", ""#여자룩"", ""#봄룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DBns6tZSx_o.jpg,"[""#데일리룩"", ""#패션코디"", ""#가죽자켓코디"", ""#스타일"", ""#패션피플"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DBYECC5SOXz.jpg,"[""#가을코디"", ""#일상룩"", ""#데일리"", ""#공항룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DEWiZFtvn9c.jpg,"[""#오오티디이"", ""#style"", ""#블라우스코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DA5nEg2ye6z.jpg,"[""#유니크코디"", ""#가을코디"", ""#여자코디"", ""#스트릿패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DET_Wq7Pt8Z.jpg,"[""#코디그램"", ""#정장룩"", ""#ootd"", ""#스타일그램""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DEbbbkUPlGt.jpg,"[""#패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DEZEBtyPlsF.jpg,"[""#스타일"", ""#스타일난다""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/405dawn/DA4us2ESLQ1.jpg,"[""#키작녀데일리룩"", ""#블라우스코디"", ""#셔츠코디"", ""#키작녀코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DFhs331v81K.jpg,"[""#원피스코디"", ""#오오티디이"", ""#스타일"", ""#페미님룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/me_hyaline/DAdAhqqy91F.jpg,"[""#가을데일리룩"", ""#출근룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/dear.seline/DDmCtVXpbXA.jpg,"[""#야상코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/me_hyaline/DEHjp9dSCn-.jpg,"[""#패딩코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/me_hyaline/DCOYt_2Sv0-.jpg,"[""#원피스코디"", ""#메타퍼코디"", ""#겨울코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/DAuxzpgy-v3.jpg,"[""#가을코디"", ""#데일리룩"", ""#fashion"", ""#style"", ""#주말룩코디"", ""#오오티디"", ""#kstyle""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/queenlygrace_/DFKqYH4yZjm.jpg,"[""#겨울코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_miumiu_y/DCv71uHpoTa.jpg,"[""#니트코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/disn_ey/DDZhXZ3y48C.jpg,"[""#20대데일리백"", ""#직장인데일리백"", ""#데일리백추천""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/gahyun.e/C_YMUREyIMm.jpg,"[""#데일리백"", ""#데일리가방"", ""#하이패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/th_exy/C_xUFadvj0C.jpg,"[""#데일리""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/keepurple/DGaktj2pBU_.jpg,"[""#데일리룩추천"", ""#하객룩코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/keepurple/DBVw8L9pKUQ.jpg,"[""#데이트룩"", ""#데일리코디"", ""#여행룩코디"", ""#가을코디추천"", ""#가을패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/minnxzee/DFZuMUzSYWR.jpg,"[""#look"", ""#daily"", ""#키작녀코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/k1b056/DGcnaTUtKOE.jpg,"[""#데이트룩"", ""#여자스타일""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/hyeng_ii/DBXvEeSTL7X.jpg,"[""#데일리룩"", ""#마뗑킴코디"", ""#오오티디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/xgyeon/DEhiLEAy9mg.jpg,"[""#애슬레저룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/0720_b/DCx7C07yZQ_.jpg,"[""#코트코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/hi.yeseul/DDcCk46vqxo.jpg,"[""#안경코디"", ""#데일리안경""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/yeon__h___/C_zy6zkRWt_.jpg,"[""#가을코디"", ""#여성패션"", ""#청바지코디"", ""#오오티디"", ""#스타일""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/kkkye_/DEZzecGpT17.jpg,"[""#중고패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/kkkye_/DBdcmivpmaC.jpg,"[""#일상코디"", ""#데일리룩"", ""#오늘의패션"", ""#패션코디"", ""#패딩코디"", ""#오오티디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/model_hyemin/C_XDF3Npp7N.jpg,"[""#모자코디"", ""#마리끌레르패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/kkkye_/DAbGTtYSLb_.jpg,"[""#라운딩룩"", ""#골프패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/geungbee/C_iekJ7PgSZ.jpg,"[""#서울패션로드""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/eunggseo/DD6z8yTzZXA.jpg,"[""#daily""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/405dawn/DANutrzSY6b.jpg,"[""#데일리룩"", ""#가을룩북"", ""#패션코디"", ""#빈티지룩"", ""#오오티디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ateliyenn/DEPFqfRpxHM.jpg,"[""#styleblogger"", ""#styleinspiration"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ateliyenn/DDcHw2Mvf-g.jpg,"[""#styleblogger"", ""#styleoftheday"", ""#styleinspiration""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_syk.98/DCjZCWZyD4v.jpg,"[""#데일리룩"", ""#fashion"", ""#오오티디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/heimishdy/DEeExHNvqGe.jpg,"[""#데일리백""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_.laurxn/DCnHJTVTrz1.jpg,"[""#츄바스코디에고""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DGLC3irvQFu.jpg,"[""#데일리백"", ""#중고패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nannaya_bee_/C_mjE_9yinf.jpg,"[""#오오티디이"", ""#간절기룩"", ""#데일리"", ""#스타일그램""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/kyungmi_p/DDrksWdPmNV.jpg,"[""#겨울룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/mnem_hz/DD_vpAppAzE.jpg,"[""#fashiondesigner"", ""#롱패딩코디"", ""#fashionista"", ""#fashionmodel"", ""#ootd"", ""#크리스마스룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/k1b056/DF495sqtOZQ.jpg,"[""#womenfashion""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/mnem_hz/DFAKHCgpWNb.jpg,"[""#가디건코디"", ""#긱시크코디"", ""#긱시크룩"", ""#봄패션"", ""#봄코디"", ""#fashionista"", ""#스커트코디"", ""#fashionmodel"", ""#비녀코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/mnem_hz/DCy4q6zSvLn.jpg,"[""#무채색룩"", ""#kfashion"", ""#kfashionstyle"", ""#무채색코디"", ""#fashionblogger"", ""#무스탕코디"", ""#fashionmodel""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/mnem_hz/DCEpgzjyb7W.jpg,"[""#dailyinspiration"", ""#instadaily"", ""#fashionillustration"", ""#dailyart""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/knxxa__/DELqGIuBWLQ.jpg,"[""#데일리코디"", ""#독일군코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/knxxa__/DFc6AmLp5AC.jpg,"[""#주얼리코디"", ""#데일리주얼리""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/knxxa__/DDE4zfvpCdI.jpg,"[""#데일리룩"", ""#데일리주얼리""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_hyounj/DDrMbZ5JP6h.jpg,"[""#데일리룩"", ""#dailylook"", ""#winterfashion"", ""#오오티디"", ""#겨울코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_hyounj/DAC5nTSyclT.jpg,"[""#가을코디"", ""#데일리룩"", ""#바람막이코디"", ""#dailylook"", ""#오오티디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/i_ioooo/DEAJ24lhhZV.jpg,"[""#맨투맨코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ji_hyeoniii_/DBL1JBqTDNr.jpg,"[""#셔츠코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_hyounj/DBa5lZHJpLh.jpg,"[""#dailylook"", ""#오오티디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/jungchaee_/C_2ONfLS39f.jpg,"[""#가을코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DCELcEcPB0Q.jpg,"[""#데일리룩"", ""#하객룩"", ""#페미닌룩"", ""#출근룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/405dawn/DGPnCnVpcP4.jpg,"[""#맨투맨코디"", ""#키작녀데일리룩"", ""#레이어드룩"", ""#키작녀코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/i_ioooo/DDNuV8dhozB.jpg,"[""#기본티코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/__davely____/DCZMmg3y_Ie.jpg,"[""#데일리룩코디"", ""#데이트룩코디"", ""#데일리백"", ""#가방코디"", ""#오늘의코디"", ""#데일리가방""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ad0lescent_/DE7CuJmShcz.jpg,"[""#패딩코디"", ""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DGPVKxNPcyh.jpg,"[""#모자코디"", ""#데일리아이템"", ""#데일리모자"", ""#볼캡코디"", ""#캐주얼코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DEAPv28v2XM.jpg,"[""#데일리백"", ""#어그코디"", ""#겨울코디추천""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DBqxQR2vr3i.jpg,"[""#블랙코디"", ""#스타일링고데기""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DECipa3P8Qf.jpg,"[""#데일리니트""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DDmNmx9vQx3.jpg,"[""#데일리니트""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DD7ECUev9iP.jpg,"[""#데일리브라""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_shyun.s/DBddvlovwWv.jpg,"[""#ootdkorea""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/cheavliin/DDcWQi6y1aM.jpg,"[""#데일리메이크업"", ""#dailymakeup""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/lovexmylife/C_2o9-cSBit.jpg,"[""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/cheavliin/DDZtDYjy6Yq.jpg,"[""#daily"", ""#데일리코디"", ""#데일리""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/cheavliin/DBukGYLT_YZ.jpg,"[""#코디스타그램""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/cheavliin/DBRFfLUzmlQ.jpg,"[""#가을룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/h.eautiful/DBLYwfgPMEk.jpg,"[""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/cheavliin/C_nlMJ8yu6b.jpg,"[""#데일리스니커즈""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/h.eautiful/DGC3P_oPRJo.jpg,"[""#하객룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/h.eautiful/DGNB3wyPoh4.jpg,"[""#볼캡코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/choana._/DGQbiVrPK5u.jpg,"[""#데이트룩"", ""#봄코디추천""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/min_g_yu_ng/DEZ4wdRSN0a.jpg,"[""#볼캡코디"", ""#퍼자켓코디"", ""#여자패션계정"", ""#부츠코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/lela__at/DFwudBvPxst.jpg,"[""#데일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/lela__at/DEeo4iHvAI2.jpg,"[""#트레이닝복코디"", ""#무스탕코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/lela__at/DDefdp8vjz-.jpg,"[""#안경코디"", ""#룩옵틱스"", ""#데일리안경"", ""#패션안경""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/thehearty__/DB7qDnAzMMa.jpg,"[""#가디건코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/i_ioooo/DDna2NjznSE.jpg,"[""#패딩코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DFf5BGhysq9.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DAC4sCsyxr6.jpg,"[""#daily"", ""#개강룩"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DAifrbBSWk6.jpg,"[""#가을코디"", ""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DGR5TW5ynEw.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#겨울코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DFDNVGFSjDu.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aww_young/C_9Tc_muBCt.jpg,"[""#ootdfashion"", ""#dailyfashion""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DGdBqLIyY2T.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/40style.help/DADoXpdzjht.jpg,"[""#가을코디"", ""#fashioninspo"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DEovPYsyyii.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DEfPizByBkR.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DEXQY-Ry4VI.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seo_lovlov/DE1j93qyl9W.jpg,"[""#daily"", ""#대학생코디"", ""#여자코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/40style.help/DEgUfhdSVUi.jpg,"[""#fashioninspo"", ""#겨울코디"", ""#40대코디"", ""#40대룩""]"
